profile_id,mechanism,first_best_welfare,welfare,regret,budget_imbalance
81,equal_split_vickrey_faltings_fair,0.0,0.0,0.0,0.0
81,lp_demand_vickrey,0.0,0.0,0.0,0.0
81,lp_integrated_supply_demand,0.0,0.0,0.0,1.9689968194316455e-27
82,equal_split_first_best,0.0,0.0,0.0,0.0
82,equal_split_vickrey_majority,0.0,0.0,0.0,0.0
82,equal_split_vickrey_faltings_fair,0.0,0.0,0.0,0.0
82,lp_demand_vickrey,0.0,0.0,0.0,0.0
82,lp_integrated_supply_demand,0.0,0.0,0.0,0.0
83,equal_split_first_best,0.0,0.0,0.0,0.0
83,equal_split_vickrey_majority,0.0,0.0,0.0,0.0
83,equal_split_vickrey_faltings_fair,0.0,0.0,0.0,0.0
83,lp_demand_vickrey,0.0,0.0,0.0,0.0
83,lp_integrated_supply_demand,0.0,0.0,0.0,-1.351160958462549e-26
84,equal_split_first_best,15.0,15.0,0.0,0.0
84,equal_split_vickrey_majority,15.0,15.0,0.0,0.0
84,equal_split_vickrey_faltings_fair,15.0,15.0,0.0,0.0
84,lp_demand_vickrey,15.0,15.0,0.0,0.0
84,lp_integrated_supply_demand,15.0,15.0,0.0,0.0
85,equal_split_first_best,15.0,15.0,0.0,0.0
85,equal_split_vickrey_majority,15.0,15.0,0.0,0.0
85,equal_split_vickrey_faltings_fair,15.0,15.0,0.0,0.0
85,lp_demand_vickrey,15.0,15.0,0.0,0.0
85,lp_integrated_supply_demand,15.0,15.0,0.0,0.0
86,equal_split_first_best,15.0,15.0,0.0,0.0
86,equal_split_vickrey_majority,15.0,15.0,0.0,0.0
86,equal_split_vickrey_faltings_fair,15.0,15.0,0.0,0.0
86,lp_demand_vickrey,15.0,15.0,0.0,0.0
86,lp_integrated_supply_demand,15.0,15.0,0.0,0.0
87,equal_split_first_best,30.0,30.0,0.0,0.0
87,equal_split_vickrey_majority,30.0,30.0,0.0,0.0
87,equal_split_vickrey_faltings_fair,30.0,30.0,0.0,0.0
87,lp_demand_vickrey,30.0,30.0,0.0,0.0
87,lp_integrated_supply_demand,30.0,30.0,0.0,0.0
88,equal_split_first_best,30.0,30.0,0.0,0.0
88,equal_split_vickrey_majority,30.0,30.0,0.0,0.0
88,equal_split_vickrey_faltings_fair,30.0,30.0,0.0,0.0
88,lp_demand_vickrey,30.0,30.0,0.0,0.0
88,lp_integrated_supply_demand,30.0,30.0,0.0,0.0
89,equal_split_first_best,30.0,30.0,0.0,0.0
89,equal_split_vickrey_majority,30.0,30.0,0.0,0.0
